Category,Size,Distance,tsne_1,tsne_2
toilet,Large,0.67432165,38.228134,7.085086
toilet,Large,0.5739275,36.545437,6.5161138
toilet,Large,0.7262457,36.62008,10.901675
toilet,Large,0.75965804,34.67669,10.558298
toilet,Large,0.7008659,31.790419,8.717517
toilet,Medium,0.8150871,30.93387,8.146998
toilet,Large,0.5557476,36.634823,6.9186306
toilet,Large,0.614965,35.748535,9.56865
toilet,Large,0.7593677,30.599476,10.230065
toilet,Large,0.8461989,52.81409,16.89649
toilet,Large,0.81025535,41.852753,9.561317
toilet,Small,1.0277903,-29.606693,-15.397871
toilet,Large,0.7636162,39.289803,11.913508
toilet,Large,0.74273926,33.776882,5.3632126
toilet,Large,0.6286926,33.241283,9.548549
toilet,Large,0.6749968,36.728092,8.572359
toilet,Large,0.7213829,33.542957,5.620931
toilet,Medium,0.8362309,29.97092,7.9170413
toilet,Large,0.60046333,33.789963,8.206766
toilet,Large,0.59792864,37.37219,6.98403
toilet,Large,0.54676867,36.22312,6.7194433
toilet,Large,0.7405133,32.009106,11.159903
toilet,Large,0.70797104,39.020622,6.712823
toilet,Large,0.585966,36.068768,6.2940874
toilet,Large,0.52496445,36.323658,7.9794703
toilet,Large,0.8806563,36.81427,15.376689
toilet,Large,0.5777252,33.076874,7.913902
toilet,Large,0.54446477,35.05634,7.408482
toilet,Large,0.78960866,34.0137,12.531754
toilet,Large,0.54173154,36.011536,7.7838235
toilet,Large,0.55016124,36.427284,6.5990787
toilet,Large,0.88409704,36.802937,15.637174
toilet,Large,0.6216757,34.037872,7.1410785
toilet,Medium,1.0944443,-24.602057,17.956179
toilet,Large,1.002891,8.529618,33.13646
toilet,Large,1.0007436,36.71535,16.418362
toilet,Large,0.6132424,33.933575,6.9064083
toilet,Large,0.8439382,26.003708,10.270001
toilet,Medium,0.65794456,31.525812,8.620919
toilet,Large,0.6561295,36.459206,5.7077775
toilet,Large,0.6500464,37.402737,6.9002295
toilet,Large,0.60461104,33.827618,6.2641797
toilet,Large,0.9661253,2.2270267,32.39983
toilet,Large,0.69191915,35.0025,6.277743
toilet,Large,0.59811425,36.91515,7.862344
toilet,Large,0.61019915,34.112434,10.068244
toilet,Large,0.6275281,33.599903,6.2356
toilet,Large,0.6966643,37.335064,7.948663
toilet,Large,0.5733108,36.84605,7.477547
toilet,Large,1.0003562,28.846687,14.0808325
toilet,Medium,0.90030915,-8.615083,1.2666929
tv,Large,0.49692097,24.319595,72.44029
tv,Large,0.72989476,27.129572,77.107155
tv,Large,0.5407659,24.544817,72.0091
tv,Large,0.70499295,27.617954,75.185455
tv,Large,0.5227935,27.182926,75.994804
tv,Large,0.5615259,25.214327,72.090866
tv,Large,0.66143703,26.258562,77.48419
tv,Medium,0.87407994,21.243835,67.80411
tv,Medium,0.7889025,19.421814,69.76729
tv,Medium,0.6714278,24.843576,69.80137
tv,Medium,0.58010906,23.22959,70.480446
tv,Medium,0.54284847,23.288322,71.17366
tv,Medium,0.6286379,25.44367,69.8435
tv,Large,0.52763295,24.577324,71.89222
tv,Small,1.0141348,-2.474226,13.319603
tv,Large,0.595402,27.859081,75.48172
tv,Large,0.713961,27.12924,76.670784
tv,Medium,0.7569342,21.20499,69.116844
tv,Large,0.66056204,21.79823,72.693985
tv,Large,0.6792799,27.486774,72.213356
tv,Large,0.55786145,25.436338,70.44462
tv,Large,0.49189708,24.862715,72.21361
tv,Small,0.9580358,-2.0929406,13.144361
tv,Medium,0.9503735,28.376797,71.25875
tv,Large,0.7866259,5.4995155,72.050964
tv,Large,0.48300588,24.374895,72.445366
tv,Large,0.6564213,25.313978,75.673546
tv,Large,0.7163468,20.681583,73.44431
tv,Medium,0.64521265,23.738684,69.36898
tv,Large,0.73995686,25.924744,75.941284
tv,Medium,0.5259726,23.31258,71.81538
tv,Medium,0.5616384,23.007444,70.43912
tv,Large,0.67884827,26.165247,77.49369
tv,Large,0.5838521,27.019478,75.632195
tv,Large,0.6815127,21.666788,72.72901
tv,Medium,0.5570398,23.350819,71.82836
tv,Small,1.0872577,-2.0007906,12.518194
tv,Medium,0.555326,23.123064,70.83749
tv,Large,0.66769874,24.29426,74.3235
tv,Large,0.60145617,27.189833,76.47631
tv,Medium,0.48895782,24.101707,71.47182
tv,Large,0.5498612,24.663322,70.99256
tv,Medium,0.72804886,28.070494,64.630806
tv,Large,0.5694933,27.4058,75.79448
tv,Medium,0.78348255,23.837036,68.989624
tv,Small,0.86324304,19.366877,67.24651
tv,Small,0.8086476,20.404274,67.68147
tv,Medium,0.6085429,21.292725,69.23247
tv,Large,0.67039907,25.398722,76.500046
tv,Large,0.5836348,23.99703,74.21976
tv,Medium,0.77813905,20.0964,68.88608
tv,Medium,0.7489331,25.427446,73.628975
tv,Small,0.93178505,-3.8945992,14.967322
tv,Small,0.7999564,20.390928,67.68163
tv,Medium,0.61931163,26.16684,72.28178
tv,Medium,0.91132677,-3.6540537,14.886935
tv,Large,0.6424033,23.210655,73.74361
tv,Large,0.57684034,25.31069,74.84814
tv,Medium,0.6896762,25.697897,70.312996
tv,Large,0.63261765,23.481295,73.898384
tv,Large,0.65960133,27.067623,76.53729
tv,Large,0.49081698,24.15693,72.35029
tv,Large,0.5638701,24.226143,72.27785
tv,Medium,1.0574983,47.11011,46.71343
tv,Large,0.9985976,42.61932,59.315933
tv,Large,0.5449842,24.650185,72.09115
tv,Medium,0.63214034,22.34862,71.43635
tv,Large,0.61078376,27.955688,76.482544
tv,Small,1.1619769,-84.742355,-10.470252
tv,Small,0.61658025,20.683657,70.0889
tv,Large,0.5415171,25.029984,75.01431
tv,Large,0.6589558,27.623505,77.52556
tv,Large,0.728683,27.839476,77.05462
tv,Large,0.5329929,24.537226,70.835976
tv,Large,0.5869181,24.795776,73.005875
tv,Medium,0.513269,23.888567,71.553246
tv,Large,0.65686893,28.352415,75.45425
tv,Small,0.7223036,20.37666,68.81946
tv,Large,0.64016765,25.308777,71.84655
tv,Large,0.637945,25.506123,76.68303
tv,Medium,0.5659291,22.705288,71.555725
tv,Large,0.8516761,6.5645366,70.16553
tv,Medium,0.5578874,23.679235,70.5803
tv,Large,0.57208765,26.307455,75.687195
tv,Large,0.58824176,23.672993,74.085655
tv,Large,0.74857527,27.693125,72.260864
tv,Medium,0.62150645,22.584864,69.949356
tv,Large,0.5945438,23.460556,73.7711
tv,Large,0.53721994,26.088701,75.560776
tv,Medium,1.0106003,3.2501857,5.4754767
tv,Large,0.6613021,27.07267,75.895515
tv,Medium,0.52226937,23.411692,71.613
tv,Large,0.6199504,24.644392,75.16638
tv,Large,0.6589558,27.623531,77.52576
tv,Large,0.6506502,25.69047,76.93586
tv,Large,0.6473016,28.73751,75.35019
tv,Small,0.9832058,-2.3223138,13.26589
tv,Medium,0.7724246,20.006643,69.945274
tv,Large,0.5755076,27.336123,76.01898
tv,Small,0.85889685,20.314411,67.567
laptop,Medium,0.8881229,-34.322136,16.440958
laptop,Large,0.713826,5.959461,73.00569
laptop,Large,0.5925151,10.313459,75.419815
laptop,Large,0.68534225,11.295849,76.64192
laptop,Large,0.68129843,6.036385,73.05427
laptop,Medium,0.9451466,-24.669212,23.104673
laptop,Large,0.60135967,9.898082,73.97444
laptop,Large,0.64890164,7.2821875,73.52666
laptop,Large,0.60160124,8.541129,73.489265
laptop,Large,0.61705506,10.324011,73.55883
laptop,Medium,0.8832228,15.193551,70.17173
laptop,Large,0.7924687,6.4996657,72.329094
laptop,Medium,0.7735198,15.009307,70.77291
laptop,Medium,0.6840996,14.982589,71.52729
laptop,Large,0.6848286,6.06519,74.24499
laptop,Large,0.68493694,10.125454,76.92233
laptop,Small,0.9349491,-39.51841,15.218843
laptop,Medium,0.8760432,-34.22041,16.365305
laptop,Large,0.7784373,47.945446,0.95118296
laptop,Large,0.6315998,12.285,72.62579
laptop,Large,0.721024,6.4820695,70.22039
laptop,Large,0.91116804,27.760298,73.4445
laptop,Large,0.6321474,10.831753,76.42668
laptop,Large,0.65599096,7.3129883,73.531654
laptop,Small,1.011105,-44.956776,6.1140633
laptop,Large,0.5964692,10.461054,75.078156
laptop,Medium,0.7286012,14.758461,71.30432
laptop,Large,0.7361603,6.4628625,72.84091
laptop,Large,0.61868906,6.648059,73.302155
laptop,Large,0.6783267,6.724435,73.26153
laptop,Large,0.608117,11.412876,72.74076
laptop,Large,0.72736853,6.554042,70.17485
laptop,Medium,0.6327429,12.380217,74.286
laptop,Medium,0.671396,14.817222,71.68565
laptop,Large,0.608363,10.607936,75.184586
laptop,Large,0.80037034,-24.976585,25.526897
laptop,Large,0.7695845,5.345807,73.82558
laptop,Large,0.67243415,11.883085,75.73661
laptop,Medium,0.8155993,15.125727,70.52399
laptop,Medium,0.77012056,15.147093,72.63876
laptop,Large,0.90650284,55.20346,3.2797365
laptop,Large,0.83809775,-26.331009,61.416626
laptop,Medium,0.86197627,-28.616772,18.805895
laptop,Large,0.5817456,10.757559,74.611
laptop,Medium,0.7669255,15.152827,72.76729
laptop,Medium,0.6577457,14.763188,71.37257
laptop,Large,0.8148958,7.9244823,71.70311
laptop,Large,0.6480337,10.971017,76.523766
laptop,Medium,0.8662646,-34.286633,20.923185
laptop,Medium,0.9576554,-24.580204,23.204582
laptop,Large,0.62656397,10.771799,75.65851
laptop,Medium,1.0025188,-24.166613,24.125126
laptop,Medium,0.7463403,15.061864,71.44168
laptop,Large,0.68541825,9.722787,75.46974
laptop,Medium,0.58644384,11.686223,74.28037
laptop,Large,0.7049928,6.456248,74.34375
laptop,Medium,1.009015,9.824129,27.128685
laptop,Large,0.61289686,7.1234393,73.64246
laptop,Large,1.0098145,-29.816341,63.776356
laptop,Large,0.60463345,10.409404,73.82578
laptop,Large,0.66210616,12.170098,75.295715
laptop,Large,0.6077868,9.96614,76.672554
laptop,Medium,0.95499367,-31.927416,21.078146
laptop,Medium,0.64179754,12.782256,74.97441
laptop,Large,0.5878084,10.34536,74.77034
laptop,Large,0.6460737,11.463207,75.506096
laptop,Medium,0.6259464,11.613729,75.0191
laptop,Large,0.63257277,10.194113,75.8386
laptop,Large,0.6691843,7.3666625,73.135605
laptop,Medium,0.9505957,-24.444506,23.862783
laptop,Medium,0.8759066,-36.339314,17.40025
laptop,Large,0.6005693,10.655807,75.13918
laptop,Large,0.63032776,10.679462,72.91902
laptop,Large,0.7502628,6.5057545,72.890755
laptop,Medium,0.91884875,15.736308,71.09897
laptop,Large,0.910603,45.12087,15.006435
laptop,Large,0.6606933,10.85859,72.852
laptop,Large,0.70506376,6.2140346,74.649025
laptop,Large,0.62243783,9.533387,73.844315
laptop,Medium,0.57113224,11.308392,74.93276
laptop,Small,1.0136186,-43.352863,10.984102
laptop,Large,0.7670284,5.6824307,72.411285
laptop,Large,0.794465,19.827581,73.66344
laptop,Large,0.59817547,10.700284,75.18726
laptop,Large,0.669464,11.36743,72.58088
laptop,Medium,0.8999074,-24.412481,24.644451
laptop,Large,0.95026183,-5.75708,31.796684
laptop,Large,0.80411637,-24.942398,25.44541
laptop,Large,0.5940209,9.977597,74.92004
laptop,Medium,0.8957094,-24.422499,24.287464
laptop,Medium,0.89816004,-36.26446,17.365759
laptop,Large,0.8378164,-27.134964,59.876194
laptop,Large,0.65139836,10.810372,76.397194
laptop,Medium,0.8093628,15.056022,70.6723
laptop,Large,0.6526391,10.891301,76.193474
laptop,Large,0.6770015,8.74502,72.65968
laptop,Large,0.8245735,50.04198,0.20370468
laptop,Large,0.56071985,10.348625,74.24684
laptop,Large,0.79939055,20.144285,73.63386
laptop,Large,0.66385794,9.982377,75.68752
mouse,Small,1.1113924,-82.015686,-11.368264
mouse,Small,0.77432895,-60.430946,-6.353311
mouse,Small,0.8497591,-51.041523,4.0214067
mouse,Medium,0.77517176,-54.050644,-2.6605213
mouse,Medium,0.53545517,-57.203117,-3.8492546
mouse,Medium,0.5142159,-59.19242,-5.523996
mouse,Large,0.96966964,-28.186329,21.457058
mouse,Medium,0.6292077,-58.713146,-6.832094
mouse,Medium,0.6790853,-52.94259,-4.624195
mouse,Large,0.5983107,-53.88659,-4.0872493
mouse,Large,0.76706904,-52.99577,-5.832881
mouse,Small,0.75446206,-52.75976,2.6067786
mouse,Small,0.528206,-56.575768,-2.020733
mouse,Large,0.72115725,-53.125385,-4.3762274
mouse,Medium,0.5104968,-54.443676,-3.891503
mouse,Medium,0.50277406,-57.62243,-4.160746
mouse,Medium,0.73413956,-55.827423,-4.634378
mouse,Large,0.6822338,-53.413,-4.3261995
mouse,Small,0.6155703,-59.43568,-6.398607
mouse,Small,0.5557707,-58.67461,-6.599396
mouse,Small,0.9222702,-46.899845,3.5999308
mouse,Small,0.84658986,-54.14112,3.984787
mouse,Medium,0.87026995,-52.25038,-4.3198256
mouse,Medium,0.65959126,-53.660927,-3.8055224
mouse,Medium,0.5411122,-58.53549,-5.6305223
mouse,Medium,0.537941,-56.888073,-1.8305173
mouse,Small,0.54417825,-58.299442,-6.700314
mouse,Medium,0.54755205,-57.488064,-2.312794
mouse,Medium,0.6635261,-56.554638,-4.818043
mouse,Medium,0.52236235,-57.777756,-2.5633714
mouse,Large,1.0564474,48.01556,1.0183685
mouse,Large,0.8646544,-35.122868,22.742424
mouse,Medium,0.5464247,-58.249138,-2.3994498
mouse,Small,0.8027703,-52.72232,2.6693165
mouse,Large,0.9149429,-28.120367,21.483265
mouse,Medium,0.5486436,-59.20248,-5.484065
mouse,Small,0.4872453,-57.71892,-5.115611
mouse,Small,0.50738025,-58.554386,-6.265237
mouse,Small,0.9188655,-49.713562,0.71913403
mouse,Small,0.7280416,-57.64273,-0.10807314
mouse,Medium,0.5438545,-58.78449,-2.520145
mouse,Medium,0.58130574,-58.1024,-6.4253387
mouse,Small,0.7368905,-59.80659,-7.272089
mouse,Medium,0.51788515,-57.834293,-3.4027781
mouse,Large,0.7076165,-52.986717,-4.709024
mouse,Small,0.5685173,-57.610664,-0.917743
mouse,Medium,0.5516574,-59.201588,-5.20091
mouse,Small,1.0610768,-14.697465,40.006493
mouse,Small,0.49524507,-57.284294,-1.8381158
mouse,Medium,0.7064564,-57.180172,2.2568464
mouse,Medium,0.5984723,-59.376953,-5.1344604
mouse,Small,0.59303296,-58.99012,-6.5705113
mouse,Medium,0.6745953,-59.36284,-1.7628008
mouse,Small,0.4774744,-57.402092,-1.1702645
mouse,Small,0.8032612,-45.41466,11.054997
mouse,Small,0.5285244,-57.01277,-1.988925
mouse,Medium,0.6759015,-55.884933,-2.4614859
mouse,Small,0.57007706,-58.931946,-6.463501
mouse,Medium,0.61001664,-54.13009,-5.385431
mouse,Small,0.6538326,-56.186394,-0.40248293
mouse,Large,0.69120675,-53.13415,-5.969218
mouse,Medium,0.515821,-57.076683,-2.478183
mouse,Large,0.71140075,-53.11824,-6.000369
mouse,Medium,0.57017136,-59.540375,-5.660134
mouse,Medium,0.59392416,-56.3449,-2.8082175
mouse,Medium,0.59872377,-54.434082,-4.468231
mouse,Small,0.7061786,-56.697678,-0.58431554
mouse,Small,0.48149043,-58.312042,-2.7854574
mouse,Medium,0.5943903,-58.978924,-2.179042
mouse,Small,0.6664194,-56.939476,-7.352929
mouse,Large,0.76122636,-53.13778,-4.2407446
mouse,Medium,0.50871706,-57.602814,-2.3470209
mouse,Small,0.84397906,-49.177914,4.583171
mouse,Medium,0.61679375,-58.021378,-1.5492321
mouse,Medium,0.47859558,-57.76691,-3.787594
mouse,Small,0.6424046,-59.52209,-7.197582
mouse,Medium,0.57560295,-58.510162,-2.3849404
mouse,Medium,0.6485345,-56.32235,-1.5683842
mouse,Medium,0.5383895,-57.50884,-1.3671772
mouse,Small,0.5161427,-57.84551,-2.1836212
mouse,Small,0.7774015,-51.329536,4.022043
mouse,Medium,0.5478831,-59.210598,-5.5889893
mouse,Small,0.93244463,-47.995594,6.458278
mouse,Small,0.76430625,-49.17782,3.2503128
mouse,Large,0.81365156,-53.27318,-6.4993196
mouse,Small,1.0979753,-83.02537,-10.461827
mouse,Small,1.0415606,-82.98684,-7.083487
mouse,Medium,0.57453734,-54.02015,-4.223769
mouse,Large,0.74997884,-53.00125,-5.9616237
mouse,Small,0.7054181,-59.535614,-7.703806
mouse,Small,0.5108383,-57.410515,-5.2606897
mouse,Small,0.48361844,-57.606415,-4.90995
mouse,Small,0.60201895,-56.533077,-1.3029506
mouse,Medium,0.48404348,-58.532978,-3.9085822
mouse,Small,0.79526335,-56.889572,-17.951239
mouse,Small,0.5123245,-58.764076,-5.6956925
mouse,Small,0.809585,-48.971104,3.3434927
mouse,Medium,0.53110373,-58.44115,-2.5093071
mouse,Medium,0.6305819,-57.783108,-6.7837567
mouse,Small,0.6996635,-56.369854,-6.2989635
remote,Medium,0.8097909,-43.4903,12.860834
remote,Small,0.7413186,-39.734005,11.766515
remote,Medium,0.94057924,-38.80162,15.949765
remote,Medium,0.8227064,-37.38664,10.621434
remote,Medium,0.7205894,-52.25522,15.670557
remote,Small,0.6159081,-50.868435,11.002612
remote,Small,0.8315836,-48.32286,31.131815
remote,Small,0.62777233,-51.16037,11.493257
remote,Small,0.8531331,-46.016994,5.9640408
remote,Small,0.70496804,-51.729763,11.453719
remote,Small,0.6810538,-47.592705,6.8811555
remote,Small,0.7756346,-40.997547,10.656256
remote,Small,0.8075734,-40.635033,13.414304
remote,Small,0.9770568,-82.21683,-8.799527
remote,Large,0.9081232,-32.757027,26.709854
remote,Medium,0.9024731,-36.49815,29.362968
remote,Medium,0.8228066,-32.300045,28.688536
remote,Small,0.7932467,-51.202213,8.961093
remote,Small,0.81209487,-52.40755,16.891909
remote,Medium,0.8416992,-39.684105,16.554497
remote,Medium,0.76840544,-52.44793,16.768715
remote,Small,0.93486947,-3.7637372,-1.3691794
remote,Small,0.65784854,-50.63636,10.36953
remote,Medium,0.7015327,-49.015385,8.45903
remote,Small,0.7569831,-50.945625,16.48535
remote,Medium,0.6717286,-49.12991,10.161558
remote,Small,0.8205683,-39.066437,14.930819
remote,Medium,0.64846593,-50.394802,14.324452
remote,Small,0.93462425,-55.665886,16.477974
remote,Medium,0.92326283,-29.296734,24.100292
remote,Medium,0.7107811,-41.865925,13.6153345
remote,Small,0.6996067,-51.15862,9.95187
remote,Small,0.6672447,-49.27775,15.436617
remote,Small,0.6766756,-49.894955,5.6447377
remote,Small,0.840665,-40.148216,14.708768
remote,Medium,0.62717867,-49.245983,13.3691845
remote,Small,0.8020812,-46.257046,3.706152
remote,Medium,0.85535616,-54.537445,15.975833
remote,Large,0.7872475,-32.053986,28.933098
remote,Large,1.0224824,46.125996,-10.856003
remote,Medium,0.9121625,-29.246792,24.185303
remote,Small,0.69382167,-48.023438,6.711746
remote,Small,0.7042781,-49.913754,5.414994
remote,Small,0.70338017,-50.486286,8.870688
remote,Small,0.819738,-19.476807,-7.1713524
remote,Medium,0.8309793,-52.565258,17.110294
remote,Small,0.74262697,-52.46711,16.756771
remote,Large,1.0296172,6.2289886,17.795128
remote,Small,0.763446,-44.10009,11.094999
remote,Small,0.78524107,-48.677784,4.849088
remote,Medium,0.98423785,-34.301403,12.310373
remote,Small,0.64885217,-49.287907,10.544985
remote,Medium,0.9322289,-36.43955,14.637669
remote,Small,1.0301969,-82.47788,-10.209255
remote,Small,0.64687586,-50.63088,10.357044
remote,Small,0.80739266,-54.23863,15.96034
remote,Large,0.9737432,46.35531,-10.800606
remote,Medium,0.8523184,-41.543934,13.781712
remote,Small,0.6977991,-52.906376,11.115754
remote,Medium,0.8676198,-41.684277,15.377587
remote,Small,0.6670394,-51.312603,10.293928
remote,Small,0.64815253,-50.89494,10.34459
remote,Medium,0.7458122,-52.020603,13.481012
remote,Large,0.87457293,-15.509379,23.100117
remote,Large,0.8850047,-32.656487,31.30263
remote,Small,0.7476499,-52.98521,9.602508
remote,Small,0.8774459,-51.649498,3.5686364
remote,Medium,0.7417158,-48.602573,9.464956
remote,Small,0.786098,-45.91724,3.197609
remote,Small,0.7768696,-38.16173,12.348035
remote,Small,0.72570527,-50.313435,9.892713
remote,Small,0.896888,-49.10318,21.180239
remote,Small,0.8134696,-39.866318,16.769606
remote,Small,1.0343671,-83.05456,-11.037877
remote,Small,0.74878705,-46.931557,7.4265637
remote,Medium,0.98896337,-31.794353,21.282639
remote,Small,0.6802669,-52.932846,10.5316725
remote,Medium,0.8306288,-42.010468,14.593434
remote,Medium,0.8100992,-51.088352,16.491705
remote,Small,0.81473446,-52.519306,17.015337
remote,Medium,0.756212,-42.20317,13.558674
remote,Medium,0.73197585,-50.74382,14.681144
remote,Medium,0.62143344,-48.013634,12.691174
remote,Medium,0.6741614,-48.652992,11.957361
remote,Medium,0.79871917,-33.321957,27.854094
remote,Small,0.72300094,-38.15199,12.088587
remote,Small,0.6859777,-49.78258,8.627576
remote,Small,0.6846817,-53.348026,14.099806
remote,Small,0.70596135,-50.662426,11.88436
remote,Small,0.698597,-50.269325,9.761423
remote,Medium,0.9388662,-29.463589,56.66426
remote,Small,0.7688119,-54.575867,8.043862
remote,Small,0.78728896,-49.48685,9.964535
remote,Small,0.8846243,-55.43992,16.216305
remote,Small,0.80924666,-38.83097,14.731478
remote,Small,0.87121063,-37.50809,14.614358
